database	amr gene	contig amr	amr length	contig length	amr coverage	length	pident
../b3/DEN_Kl.fa	ompk36	k141_1278297	1104	401	33	365	91.781
../b3/DEN_Kl.fa	ompk36	k141_2495101	1104	390	11	123	87.805
../b3/DEN_Kl.fa	ompk36	k141_589693	1104	361	18	203	79.310
../b3/DEN_Kl.fa	ompk36	k141_106743	1104	544	10	111	84.685
../b3/DEN_Kl.fa	uhpt	k141_2415554	1392	1078	60	834	94.005
../b3/DEN_Kl.fa	uhpt	k141_668632	1392	417	26	368	90.761
../b3/DEN_Kl.fa	fes	k141_448083	798	582	73	581	97.246
../b3/DEN_Kl.fa	fes	k141_2348199	798	961	99	799	85.732
../b3/DEN_Kl.fa	ybta	k141_723817	960	403	42	403	92.060
../b3/DEN_Kl.fa	ybta	k141_1344723	960	409	27	257	88.716
../b3/DEN_Kl.fa	irp2	k141_1666303	6108	1327	21	1305	84.444
../b3/DEN_Kl.fa	irp2	k141_1642655	6108	776	9	577	98.787
../b3/DEN_Kl.fa	irp2	k141_222285	6108	677	9	567	89.594
../b3/DEN_Kl.fa	irp2	k141_1052197	6108	757	12	758	82.982
../b3/DEN_Kl.fa	irp2	k141_170617	6108	576	9	564	84.043
../b3/DEN_Kl.fa	irp2	k141_1208314	6108	311	5	311	92.283
../b3/DEN_Kl.fa	yhei	k141_140217	1773	340	18	320	81.250
../b3/DEN_Kl.fa	arr	k141_221498	543	1393	10	57	100.000
../b3/DEN_Kl.fa	ptxd	k141_795842	1011	754	63	640	99.844
../b3/DEN_Kl.fa	merr	k141_2309227	456	465	66	302	97.682
../b3/DEN_Kl.fa	oqxa10	k141_1598765	1176	498	42	498	99.799
../b3/DEN_Kl.fa	oqxa11	k141_1598765	1176	498	42	498	99.799
../b3/DEN_Kl.fa	oqxa3	k141_1598765	1176	498	42	498	99.398
../b3/DEN_Kl.fa	oqxa8	k141_1598765	1176	498	42	498	99.398
../b3/DEN_Kl.fa	oqxb14	k141_107376	3153	759	24	746	87.802
../b3/DEN_Kl.fa	oqxb14	k141_1809387	3153	484	15	484	87.603
../b3/DEN_Kl.fa	oqxb14	k141_2362039	3153	552	7	240	74.167
../b3/DEN_Kl.fa	oqxb14	k141_578218	3153	438	8	270	73.333
../b3/DEN_Kl.fa	oqxb19	k141_107376	3153	759	24	746	87.936
../b3/DEN_Kl.fa	oqxb19	k141_1809387	3153	484	15	484	87.810
../b3/DEN_Kl.fa	oqxb19	k141_578218	3153	438	8	270	73.704
../b3/DEN_Kl.fa	oqxb19	k141_2362039	3153	552	7	240	74.167
../b3/DEN_Kl.fa	oqxb22	k141_107376	3153	759	24	746	87.936
../b3/DEN_Kl.fa	oqxb22	k141_1809387	3153	484	15	484	87.397
../b3/DEN_Kl.fa	oqxb22	k141_2362039	3153	552	7	240	74.583
../b3/DEN_Kl.fa	oqxb22	k141_578218	3153	438	8	273	73.260
../b3/DEN_Kl.fa	oqxb25	k141_107376	3153	759	24	746	87.668
../b3/DEN_Kl.fa	oqxb25	k141_1809387	3153	484	15	484	86.983
../b3/DEN_Kl.fa	oqxb25	k141_2362039	3153	552	7	240	73.750
../b3/DEN_Kl.fa	oqxb25	k141_578218	3153	438	8	270	72.963
../b3/DEN_Kl.fa	oqxb32	k141_107376	3153	759	24	746	87.936
../b3/DEN_Kl.fa	oqxb32	k141_1809387	3153	484	15	484	87.810
../b3/DEN_Kl.fa	oqxb32	k141_2362039	3153	552	7	240	74.167
../b3/DEN_Kl.fa	oqxb32	k141_578218	3153	438	8	243	74.074
../b3/DEN_Kl.fa	oqxb5	k141_107376	3153	759	24	746	88.204
../b3/DEN_Kl.fa	oqxb5	k141_1809387	3153	484	15	484	86.983
../b3/DEN_Kl.fa	oqxb5	k141_2362039	3153	552	7	240	74.583
../b3/DEN_Kl.fa	oqxb5	k141_578218	3153	438	8	270	73.333
../b3/DEN_Kl.fa	fosa9	k141_583756	620	1380	83	513	82.846
../b3/DEN_Kl.fa	fosa9	k141_943389	620	302	37	227	95.154
../b3/DEN_Kl.fa	oqxb9	k141_107376	3153	759	24	746	87.936
../b3/DEN_Kl.fa	oqxb9	k141_1809387	3153	484	15	484	87.603
../b3/DEN_Kl.fa	oqxb9	k141_578218	3153	438	8	273	73.993
../b3/DEN_Kl.fa	merr	k141_2309227	456	465	66	302	97.682
../b3/DEN_Kl.fa	yagx-ecpc	k141_1558539	2526	1550	33	841	78.835
../b3/DEN_Kl.fa	yagw-ecpd	k141_2236048	1644	600	36	600	90.000
../b3/DEN_Kl.fa	yagw-ecpd	k141_1956955	1644	472	16	263	95.057
../b3/DEN_Kl.fa	fyua	k141_104250	2022	402	20	402	90.547
../b3/DEN_Kl.fa	fyua	k141_1946879	2022	357	18	357	90.756
../b3/DEN_Kl.fa	irp1	k141_13148	9492	2048	21	2030	86.601
../b3/DEN_Kl.fa	irp1	k141_1803687	9492	1955	21	1958	86.925
../b3/DEN_Kl.fa	irp1	k141_1531417	9492	953	10	951	91.167
../b3/DEN_Kl.fa	irp1	k141_1683132	9492	935	10	935	88.449
../b3/DEN_Kl.fa	irp1	k141_1444599	9492	988	10	989	84.125
../b3/DEN_Kl.fa	irp1	k141_1271767	9492	859	9	859	84.284
../b3/DEN_Kl.fa	irp1	k141_306791	9492	306	3	306	99.346
../b3/DEN_Kl.fa	yagy-ecpb	k141_2311514	669	361	17	116	94.828
../b3/DEN_Kl.fa	yagx-ecpc	k141_1532232	2526	744	29	744	95.699
../b3/DEN_Kl.fa	yagx-ecpc	k141_1762382	2526	820	32	813	83.272
../b3/DEN_Kl.fa	yagx-ecpc	k141_1558539	2526	1550	34	857	80.513
../b3/DEN_Kl.fa	yagx-ecpc	k141_2311514	2526	361	9	221	92.760
../b3/DEN_Kl.fa	wzm	k141_1788959	795	1362	8	67	91.045
../b3/DEN_Kl.fa	mrkf	k141_2386681	636	1901	100	636	91.667
../b3/DEN_Kl.fa	mrkd	k141_2403780	996	2431	76	758	91.029
../b3/DEN_Kl.fa	mrkd	k141_2386681	996	1901	26	260	93.462
../b3/DEN_Kl.fa	kdea	k141_2267706	1233	333	27	330	95.455
../b3/DEN_Kl.fa	kdea	k141_54802	1233	1230	49	602	82.226
../b3/DEN_Kl.fa	yagw-ecpd	k141_2236048	1644	600	36	600	95.833
../b3/DEN_Kl.fa	yagw-ecpd	k141_1956955	1644	472	16	263	96.198
../b3/DEN_Kl.fa	yagz-ecpa	k141_1760414	588	415	71	415	94.217
../b3/DEN_Kl.fa	sila	k141_1790653	3147	577	18	577	95.841
../b3/DEN_Kl.fa	sila	k141_1048523	3147	671	20	631	81.775
../b3/DEN_Kl.fa	sila	k141_240556	3147	4515	7	205	89.268
../b3/DEN_Kl.fa	alla	k141_1448440	483	1465	88	425	92.235
../b3/DEN_Kl.fa	allr	k141_388409	819	685	77	628	92.834
../b3/DEN_Kl.fa	allr	k141_962028	819	997	20	165	92.727
../b3/DEN_Kl.fa	allb	k141_75843	1362	530	37	506	94.664
../b3/DEN_Kl.fa	allb	k141_1558452	1362	404	30	403	91.067
../b3/DEN_Kl.fa	allb	k141_731631	1362	571	17	234	90.171
../b3/DEN_Kl.fa	ybtx	k141_978791	1281	944	62	797	83.438
../b3/DEN_Kl.fa	ybtx	k141_656265	1281	1286	22	276	84.420
../b3/DEN_Kl.fa	bamb	k141_2322241	1179	1576	88	1042	86.372
../b3/DEN_Kl.fa	bamb	k141_1516426	1179	570	48	570	97.719
../b3/DEN_Kl.fa	bamb	k141_1588016	1179	335	28	335	95.821
../b3/DEN_Kl.fa	acra	k141_1480138	1194	897	55	652	92.178
../b3/DEN_Kl.fa	acra	k141_160004	1194	482	28	329	91.185
../b3/DEN_Kl.fa	allc	k141_2029294	1236	1127	82	1008	91.369
../b3/DEN_Kl.fa	allc	k141_1548600	1236	484	6	69	97.101
../b3/DEN_Kl.fa	ompr	k141_719972	720	691	54	392	87.245
../b3/DEN_Kl.fa	rpsl	k141_166078	375	1056	100	375	95.733
../b3/DEN_Kl.fa	pare	k141_94573	1893	646	34	646	88.080
../b3/DEN_Kl.fa	pare	k141_2042536	1893	903	15	287	86.411
../b3/DEN_Kl.fa	parc	k141_1624064	2259	477	21	471	88.323
../b3/DEN_Kl.fa	parc	k141_2331584	2259	713	14	311	90.675
../b3/DEN_Kl.fa	rpos	k141_97688	993	1582	89	882	87.302
../b3/DEN_Kl.fa	glpt	k141_1820478	1353	691	46	623	86.998
../b3/DEN_Kl.fa	glpt	k141_398339	1353	394	29	392	86.990
../b3/DEN_Kl.fa	gyra	k141_1158658	2637	416	16	416	89.904
../b3/DEN_Kl.fa	gyra	k141_1570184	2637	1151	13	353	93.201
../b3/DEN_Kl.fa	gyra	k141_1359773	2637	365	14	365	88.493
../b3/DEN_Kl.fa	gyra	k141_1487654	2637	332	12	325	88.615
../b3/DEN_Kl.fa	galf	k141_1688377	897	1066	83	751	83.222
../b3/DEN_Kl.fa	acra	k141_160004	1194	482	28	330	83.333
../b3/DEN_Kl.fa	ptsi	k141_681478	1728	1988	100	1729	89.763
../b3/DEN_Kl.fa	ptsi	k141_1670150	1728	413	24	415	82.410
../b3/DEN_Kl.fa	rcsb	k141_258625	651	390	27	179	86.592
../b3/DEN_Kl.fa	cyca	k141_704994	1410	413	29	413	87.167
../b3/DEN_Kl.fa	cyca	k141_1189609	1410	479	34	477	83.857
../b3/DEN_Kl.fa	cyca	k141_2067585	1410	329	23	326	86.810
../b3/DEN_Kl.fa	cusa	k141_217802	3117	388	12	392	79.847
../b3/DEN_Kl.fa	porin	k141_672003	1146	407	34	398	84.925
../b3/DEN_Kl.fa	uhpt	k141_2415554	1392	1078	60	834	89.928
../b3/DEN_Kl.fa	uhpt	k141_668632	1392	417	24	335	85.970
../b3/DEN_Kl.fa	oqxb24	k141_107376	3153	759	24	746	87.534
../b3/DEN_Kl.fa	oqxb24	k141_1809387	3153	484	15	484	86.983
../b3/DEN_Kl.fa	oqxb24	k141_2362039	3153	552	7	240	74.583
../b3/DEN_Kl.fa	oqxb24	k141_578218	3153	438	8	270	73.333
../b3/DEN_Kl.fa	roma	k141_1587782	891	2838	69	618	99.838
../b3/DEN_Kl.fa	roma	k141_211013	891	2810	25	227	100.000
../b3/DEN_Kl.fa	ybtq	k141_181153	1803	955	53	950	89.368
../b3/DEN_Kl.fa	ybtq	k141_978791	1803	944	9	163	82.822
../b3/DEN_Kl.fa	ybts	k141_656265	1305	1286	73	959	83.733
../b3/DEN_Kl.fa	ybts	k141_1187504	1305	577	17	225	90.667
../b3/DEN_Kl.fa	ybts	k141_1187504	1305	577	17	76	94.737
../b3/DEN_Kl.fa	ybts	k141_656265	1305	1286	73	959	83.733
../b3/DEN_Kl.fa	ybts	k141_1187504	1305	577	17	225	90.667
../b3/DEN_Kl.fa	ybts	k141_1187504	1305	577	17	76	94.737
../b3/DEN_Kl.fa	ybte	k141_1046542	1577	442	28	442	99.548
../b3/DEN_Kl.fa	ybte	k141_1577770	1577	706	45	707	84.724
../b3/DEN_Kl.fa	ybte	k141_64629	1577	324	20	317	89.274
../b3/DEN_Kl.fa	ybte	k141_1046542	1578	442	28	442	99.774
../b3/DEN_Kl.fa	ybte	k141_1577770	1578	706	45	707	84.866
../b3/DEN_Kl.fa	ybte	k141_64629	1578	324	20	317	89.274
../b3/DEN_Kl.fa	ybtt	k141_1408000	804	552	63	506	87.549
../b3/DEN_Kl.fa	ybtu	k141_501470	1101	413	38	413	97.094
../b3/DEN_Kl.fa	ybtu	k141_433252	1101	658	31	338	83.728
../b3/DEN_Kl.fa	ybta	k141_723817	960	403	42	403	92.060
../b3/DEN_Kl.fa	ybta	k141_1344723	960	409	27	257	88.716
../b3/DEN_Kl.fa	oqxa6	k141_1598765	1173	498	42	498	99.598
../b3/DEN_Kl.fa	oqxb20	k141_107376	3150	759	24	746	87.802
../b3/DEN_Kl.fa	oqxb20	k141_1809387	3150	484	15	484	87.397
../b3/DEN_Kl.fa	oqxb20	k141_2362039	3150	552	7	240	74.583
../b3/DEN_Kl.fa	oqxb20	k141_578218	3150	438	8	270	73.333
../b3/MIN_En.fa	flia	k141_332118	720	330	46	329	87.538
../b3/MIN_Kl.fa	oqxb14	k141_375215	3153	462	2	72	90.278
../b3/MIN_Kl.fa	oqxb14	k141_375215	3153	462	2	72	90.278
../b3/MIN_Kl.fa	oqxb19	k141_375215	3153	462	2	72	88.889
../b3/MIN_Kl.fa	oqxb19	k141_375215	3153	462	2	72	88.889
../b3/MIN_Kl.fa	oqxb22	k141_375215	3153	462	2	72	90.278
../b3/MIN_Kl.fa	oqxb22	k141_375215	3153	462	2	72	90.278
../b3/MIN_Kl.fa	oqxb25	k141_375215	3153	462	2	72	90.278
../b3/MIN_Kl.fa	oqxb25	k141_375215	3153	462	2	72	90.278
../b3/MIN_Kl.fa	oqxb32	k141_375215	3153	462	2	72	88.889
../b3/MIN_Kl.fa	oqxb32	k141_375215	3153	462	2	72	88.889
../b3/MIN_Kl.fa	oqxb5	k141_375215	3153	462	6	195	76.410
../b3/MIN_Kl.fa	oqxb5	k141_375215	3153	462	6	72	90.278
../b3/MIN_Kl.fa	oqxb9	k141_375215	3153	462	2	72	88.889
../b3/MIN_Kl.fa	oqxb9	k141_375215	3153	462	2	72	88.889
../b3/MIN_Kl.fa	oqxb24	k141_375215	3153	462	2	72	90.278
../b3/MIN_Kl.fa	oqxb24	k141_375215	3153	462	2	72	90.278
../b3/MIN_Kl.fa	oqxb20	k141_375215	3150	462	2	72	90.278
../b3/MIN_Kl.fa	oqxb20	k141_375215	3150	462	2	72	90.278
../b3/NYC_En.fa	srpc	k141_7564670	6590	13639	5	340	74.706
../b3/NYC_En.fa	srpc	k141_7564670	6590	13639	5	340	74.706
../b3/NYC_En.fa	silb	k141_8098533	1251	6133	100	1254	81.579
../b3/NYC_En.fa	silb	k141_7182358	1251	1809	95	1207	82.187
../b3/NYC_En.fa	silb	k141_9370276	1251	1073	52	647	81.298
../b3/NYC_En.fa	silb	k141_8022476	1251	17701	18	233	79.828
../b3/NYC_En.fa	sila	k141_8098533	3147	6133	92	2897	85.019
../b3/NYC_En.fa	sila	k141_7679754	3147	22299	58	1820	89.011
../b3/NYC_En.fa	sila	k141_7454774	3147	1834	58	1833	87.670
../b3/NYC_En.fa	sila	k141_9072109	3147	1190	38	1187	86.521
../b3/NYC_En.fa	sila	k141_6229911	3147	935	30	935	91.230
../b3/NYC_En.fa	sila	k141_4020883	3147	1032	33	1028	88.424
../b3/NYC_En.fa	sila	k141_7292226	3147	890	28	890	87.865
../b3/NYC_En.fa	sila	k141_1353511	3147	694	22	693	89.466
../b3/NYC_En.fa	sila	k141_6035884	3147	797	25	790	85.823
../b3/NYC_En.fa	sila	k141_4848805	3147	2777	12	381	98.163
../b3/NYC_En.fa	sila	k141_4393969	3147	524	17	524	89.504
../b3/NYC_En.fa	sila	k141_573792	3147	622	20	621	85.829
../b3/NYC_En.fa	sila	k141_10572458	3147	465	15	465	89.462
../b3/NYC_En.fa	sila	k141_7613379	3147	453	14	453	87.859
../b3/NYC_En.fa	sila	k141_1760429	3147	515	16	512	85.352
../b3/NYC_En.fa	sila	k141_9598877	3147	395	13	395	87.089
../b3/NYC_En.fa	sila	k141_10706823	3147	505	7	234	99.573
../b3/NYC_En.fa	sila	k141_3668614	3147	505	12	388	85.825
../b3/NYC_En.fa	sila	k141_9986036	3147	283	9	281	88.256
../b3/NYC_En.fa	sila	k141_4294874	3147	253	8	253	87.352
../b3/NYC_En.fa	sila	k141_10434672	3147	202	6	200	87.500
../b3/NYC_En.fa	vipa-tssb	k141_8443605	267	7957	100	268	98.134
../b3/NYC_En.fa	vipa-tssb	k141_5447233	267	465	98	262	92.748
../b3/NYC_En.fa	vipa-tssb	k141_8413957	267	1108	100	268	89.552
../b3/NYC_En.fa	vipb-tssc	k141_3052336	135	3217	100	135	97.778
../b3/NYC_En.fa	vipb-tssc	k141_4077356	135	1313	99	133	96.241
../b3/NYC_En.fa	vipb-tssc	k141_1054640	135	3449	100	135	91.111
../b3/NYC_En.fa	vipb-tssc	k141_7183718	135	2337	90	121	92.562
../b3/NYC_En.fa	vipb-tssc	k141_8431566	135	3449	90	121	92.562
../b3/NYC_En.fa	sotb	k141_10191899	1197	5916	100	1197	99.415
../b3/NYC_En.fa	sotb	k141_874773	1197	3115	99	1182	85.533
../b3/NYC_En.fa	sotb	k141_6034078	1197	21622	99	1191	83.375
../b3/NYC_En.fa	suge	k141_3412916	318	15272	100	318	94.654
../b3/NYC_En.fa	suge	k141_4645131	318	14394	100	318	83.962
../b3/NYC_En.fa	suge	k141_1998736	318	464	46	147	97.279
../b3/NYC_En.fa	silc	k141_8022476	1386	17701	100	1386	95.815
../b3/NYC_En.fa	silc	k141_5566138	1386	1665	62	865	87.977
../b3/NYC_En.fa	silc	k141_10578434	1386	419	30	419	99.045
../b3/NYC_En.fa	silc	k141_9839036	1386	1026	19	271	80.443
../b3/NYC_En.fa	pmre	k141_7503385	1167	409	32	372	78.495
../b3/NYC_En.fa	srpc	k141_3880867	1437	23704	30	433	76.443
../b3/NYC_En.fa	fliy	k141_10816660	858	9213	95	812	83.498
../b3/NYC_En.fa	fliy	k141_3444130	858	8666	95	812	82.635
../b3/NYC_En.fa	fliy	k141_8900004	858	3036	94	816	81.005
../b3/NYC_En.fa	fliy	k141_3070890	858	1695	40	345	80.870
../b3/NYC_En.fa	fliy	k141_5104604	858	505	10	85	90.588
../b3/NYC_En.fa	iucc	k141_1857585	1743	2392	38	664	75.452
../b3/NYC_En.fa	iucc	k141_8646249	1743	2872	16	288	75.694
../b3/NYC_En.fa	ec-145	k141_5550552	696	5316	99	693	84.271
../b3/NYC_En.fa	ec-145	k141_3783648	696	1281	28	193	86.010
../b3/NYC_En.fa	silc	k141_8022476	393	17701	100	393	99.746
../b3/NYC_En.fa	irod	k141_7850879	1230	1229	67	828	88.043
../b3/NYC_En.fa	irod	k141_3490621	1230	663	34	418	88.756
../b3/NYC_En.fa	iroc	k141_7829188	3645	2689	39	1418	94.711
../b3/NYC_En.fa	iroc	k141_4922836	3645	855	22	809	90.853
../b3/NYC_En.fa	iroc	k141_3240600	3645	485	13	485	94.845
../b3/NYC_En.fa	iroc	k141_8751544	3645	365	10	363	95.868
../b3/NYC_En.fa	iroc	k141_7850879	3645	1229	8	281	88.256
../b3/NYC_En.fa	iucc	k141_1857585	1734	2392	57	993	74.320
../b3/NYC_En.fa	iucc	k141_10647411	1734	11243	61	1065	73.615
../b3/NYC_En.fa	iucc	k141_8646249	1734	2872	15	260	78.462
../b3/NYC_En.fa	vipa-tssb	k141_8443605	84	7957	100	84	100.000
../b3/NYC_En.fa	vipb-tssc	k141_4077356	486	1313	100	486	96.091
../b3/NYC_En.fa	vipb-tssc	k141_3052336	486	3217	99	485	91.340
../b3/NYC_En.fa	vipb-tssc	k141_2611111	486	2024	99	482	87.552
../b3/NYC_En.fa	vipb-tssc	k141_1054640	486	3449	99	482	87.552
../b3/NYC_En.fa	vipb-tssc	k141_7057962	486	1793	98	474	87.342
../b3/NYC_En.fa	vipb-tssc	k141_8431566	486	3449	99	482	86.929
../b3/NYC_En.fa	vipb-tssc	k141_3304642	486	438	75	364	89.560
../b3/NYC_En.fa	vipb-tssc	k141_2231629	486	254	52	251	96.414
../b3/NYC_En.fa	vipb-tssc	k141_3413100	486	582	45	218	94.495
../b3/NYC_En.fa	vipb-tssc	k141_4077204	486	325	43	210	95.238
../b3/NYC_En.fa	vipb-tssc	k141_132403	486	561	43	210	94.286
../b3/NYC_En.fa	kpne	k141_9696221	363	14144	63	227	85.463
../b3/NYC_En.fa	gnd	k141_5251069	1407	19216	99	1403	90.449
../b3/NYC_En.fa	gnd	k141_7792457	1407	5542	86	1205	89.378
../b3/NYC_En.fa	gnd	k141_3739129	1407	11068	96	1363	85.400
../b3/NYC_En.fa	gnd	k141_4609791	1407	1686	98	1378	84.543
../b3/NYC_En.fa	gnd	k141_5390073	1407	568	40	568	96.303
../b3/NYC_En.fa	gnd	k141_3155423	1407	3540	44	617	88.979
../b3/NYC_En.fa	gnd	k141_8047359	1407	807	57	809	83.684
../b3/NYC_En.fa	gnd	k141_228296	1407	608	9	121	95.868
../b3/NYC_En.fa	gnd	k141_5248262	1407	13157	7	103	100.000
../b3/NYC_En.fa	silb	k141_7182358	1293	1809	99	1277	86.374
../b3/NYC_En.fa	silb	k141_8098533	1293	6133	95	1231	82.047
../b3/NYC_En.fa	silb	k141_9370276	1293	1073	54	699	85.265
../b3/NYC_En.fa	silb	k141_4249016	1293	264	20	264	99.621
../b3/NYC_En.fa	silb	k141_8022476	1293	17701	18	233	99.142
../b3/NYC_En.fa	silb	k141_3081973	1293	221	17	221	98.643
../b3/NYC_En.fa	silb	k141_3486827	1293	201	16	201	99.502
../b3/NYC_En.fa	flig	k141_9060103	996	2721	100	1000	87.300
../b3/NYC_En.fa	flig	k141_667470	996	2993	99	998	86.874
../b3/NYC_En.fa	flig	k141_7727340	996	5524	99	998	86.673
../b3/NYC_En.fa	fliq	k141_1518445	270	9386	99	266	82.707
../b3/NYC_En.fa	fliq	k141_2205376	270	6289	99	266	81.955
../b3/NYC_En.fa	fliq	k141_1365239	270	504	99	266	80.827
../b3/NYC_En.fa	fliq	k141_4012850	270	325	89	240	80.000
../b3/NYC_En.fa	fliq	k141_8119783	270	310	89	240	79.167
../b3/NYC_En.fa	rcsb	k141_8099277	651	25294	95	617	87.196
../b3/NYC_En.fa	rcsb	k141_2788440	651	10014	100	617	86.710
../b3/NYC_En.fa	rcsb	k141_2788440	651	10014	100	652	85.583
../b3/NYC_En.fa	rcsb	k141_7823548	651	1930	95	618	84.466
../b3/NYC_En.fa	rcsb	k141_9930980	651	2839	71	465	86.452
../b3/NYC_En.fa	rcsb	k141_3402423	651	469	60	392	85.969
../b3/NYC_En.fa	rcsb	k141_5834949	651	341	52	341	85.924
../b3/NYC_En.fa	rcsb	k141_8357402	651	319	13	85	92.941
../b3/NYC_En.fa	ptsi	k141_469800	1728	1264	73	1264	89.082
../b3/NYC_En.fa	ptsi	k141_7854640	1728	1166	67	1166	90.566
../b3/NYC_En.fa	ptsi	k141_3842956	1728	679	39	679	90.427
../b3/NYC_En.fa	ptsi	k141_1790419	1728	668	39	668	88.623
../b3/NYC_En.fa	ptsi	k141_2608369	1728	591	30	527	91.841
../b3/NYC_En.fa	ptsi	k141_9924318	1728	319	18	319	97.492
../b3/NYC_En.fa	ptsi	k141_9802713	1728	451	26	441	86.621
../b3/NYC_En.fa	ptsi	k141_133822	1728	279	16	279	97.849
../b3/NYC_En.fa	ptsi	k141_9286472	1728	419	24	416	86.538
../b3/NYC_En.fa	ptsi	k141_6952890	1728	328	19	325	90.769
../b3/NYC_En.fa	ptsi	k141_4374901	1728	287	17	286	93.007
../b3/NYC_En.fa	ptsi	k141_8480831	1728	334	19	334	89.222
../b3/NYC_En.fa	ptsi	k141_9910783	1728	333	15	267	94.007
../b3/NYC_En.fa	ptsi	k141_10587680	1728	402	23	397	83.123
../b3/NYC_En.fa	ptsi	k141_6030705	1728	488	11	190	93.158
../b3/NYC_En.fa	ptsi	k141_10385365	1728	3852	7	128	98.438
../b3/NYC_En.fa	ptsi	k141_7955388	1728	331	2	34	100.000
../b3/NYC_En.fa	rhs-paar	k141_4220166	4134	2031	18	764	77.225
../b3/NYC_En.fa	cyaa	k141_6718500	2547	12046	97	2472	85.761
../b3/NYC_En.fa	cyaa	k141_9462994	2547	12992	97	2474	85.044
../b3/NYC_En.fa	cyaa	k141_8596495	2547	7674	97	2475	84.929
../b3/NYC_En.fa	cyaa	k141_3595119	2547	1530	57	1448	84.945
../b3/NYC_En.fa	cyaa	k141_3406928	2547	822	32	822	83.820
../b3/NYC_En.fa	cyaa	k141_55294	2547	552	21	530	83.962
../b3/NYC_En.fa	cyaa	k141_8511951	2547	595	22	561	81.996
../b3/NYC_En.fa	cyaa	k141_8457587	2547	301	12	300	89.000
../b3/NYC_En.fa	cyaa	k141_10571384	2547	282	11	276	84.058
../b3/NYC_En.fa	cyca	k141_10855981	1413	14810	98	1390	84.964
../b3/NYC_En.fa	cyca	k141_6695089	1413	16960	98	1388	84.726
../b3/NYC_En.fa	cyca	k141_777563	1413	2695	79	1110	85.045
../b3/NYC_En.fa	cyca	k141_3371048	1413	448	32	447	84.787
../b3/NYC_En.fa	cyca	k141_5466956	1413	5156	30	419	84.964
../b3/NYC_En.fa	cyca	k141_7129899	1413	581	35	502	81.474
../b3/NYC_En.fa	cyca	k141_6151060	1413	443	31	435	81.839
../b3/NYC_En.fa	cyca	k141_9531854	1413	303	21	299	82.274
../b3/NYC_En.fa	cyca	k141_4404156	1413	11457	4	61	88.525
../b3/NYC_En.fa	cyca	k141_5870640	1413	707	4	57	87.719
../b3/NYC_En.fa	cyca	k141_10855981	1413	14810	98	1390	84.964
../b3/NYC_En.fa	cyca	k141_6695089	1413	16960	98	1388	84.726
../b3/NYC_En.fa	cyca	k141_777563	1413	2695	79	1110	85.045
../b3/NYC_En.fa	cyca	k141_3371048	1413	448	32	447	84.787
../b3/NYC_En.fa	cyca	k141_5466956	1413	5156	30	419	84.964
../b3/NYC_En.fa	cyca	k141_7129899	1413	581	35	502	81.474
../b3/NYC_En.fa	cyca	k141_6151060	1413	443	31	435	81.839
../b3/NYC_En.fa	cyca	k141_9531854	1413	303	21	299	82.274
../b3/NYC_En.fa	cyca	k141_4404156	1413	11457	4	61	88.525
../b3/NYC_En.fa	cyca	k141_5870640	1413	707	4	57	87.719
../b3/NYC_En.fa	dfr	k141_10855981	1413	14810	98	1390	84.964
../b3/NYC_En.fa	dfr	k141_6695089	1413	16960	98	1388	84.726
../b3/NYC_En.fa	dfr	k141_777563	1413	2695	79	1110	85.045
../b3/NYC_En.fa	dfr	k141_3371048	1413	448	32	447	84.787
../b3/NYC_En.fa	dfr	k141_5466956	1413	5156	30	419	84.964
../b3/NYC_En.fa	dfr	k141_7129899	1413	581	35	502	81.474
../b3/NYC_En.fa	dfr	k141_6151060	1413	443	31	435	81.839
../b3/NYC_En.fa	dfr	k141_9531854	1413	303	21	299	82.274
../b3/NYC_En.fa	dfr	k141_4404156	1413	11457	4	61	88.525
../b3/NYC_En.fa	dfr	k141_5870640	1413	707	4	57	87.719
../b3/NYC_En.fa	mdlb	k141_5459	1782	12595	99	1769	78.349
../b3/NYC_En.fa	mdlb	k141_5087160	1782	15734	100	1783	78.015
../b3/NYC_En.fa	mdlb	k141_891878	1782	1049	52	933	80.600
../b3/NYC_En.fa	mdlb	k141_8330587	1782	601	33	595	83.529
../b3/NYC_En.fa	fes	k141_2181705	1203	1936	72	881	72.531
../b3/NYC_En.fa	entf	k141_9943022	3882	5538	92	3603	74.993
../b3/NYC_En.fa	entf	k141_8893787	3882	6419	47	1844	75.868
../b3/NYC_En.fa	entf	k141_5938313	3882	976	25	969	81.011
../b3/NYC_En.fa	entf	k141_9052365	3882	1344	32	1275	74.510
../b3/NYC_En.fa	entf	k141_4677854	3882	463	11	447	76.734
../b3/NYC_En.fa	ente	k141_3906383	1611	2639	99	1614	77.881
../b3/NYC_En.fa	ente	k141_1175938	1611	10144	99	1612	77.295
../b3/NYC_En.fa	ente	k141_305918	1611	526	33	528	84.848
../b3/NYC_En.fa	ente	k141_5458267	1611	302	18	292	85.274
../b3/NYC_En.fa	ente	k141_8808881	1611	715	44	718	73.398
../b3/NYC_En.fa	entb	k141_1175938	858	10144	99	855	81.170
../b3/NYC_En.fa	entb	k141_3906383	858	2639	62	534	81.461
../b3/NYC_En.fa	entb	k141_4696709	858	575	62	534	79.963
../b3/NYC_En.fa	entb	k141_4384123	858	465	46	393	84.733
../b3/NYC_En.fa	mdfa	k141_9855588	1233	11450	92	1138	80.931
